Year,Month,supplier,price,EDC
2017,9,"Stream Energy Pennsylvania, LLC",7.88,APS
2017,9,"Stream Energy Pennsylvania, LLC",7.97,APS
2017,9,"Stream Energy Pennsylvania, LLC",8.48,APS
2017,9,"Stream Energy Pennsylvania, LLC",8.58,APS
2017,9,"Stream Energy Pennsylvania, LLC",8.98,APS
2017,9,"Stream Energy Pennsylvania, LLC",9.98,APS
2017,9,Town Square Energy,5.08,APS
2017,9,Town Square Energy,6.29,APS
2017,9,Town Square Energy,7.49,APS
2017,9,Town Square Energy,8.09,APS
2017,9,Town Square Energy,8.57,APS
2017,9,Town Square Energy,8.87,APS
2017,9,TriEagle Energy,6.79,APS
2017,9,TriEagle Energy,6.89,APS
2017,9,TriEagle Energy,6.99,APS
2017,9,"Verde Energy USA, Inc.",8.49,APS
2017,9,"Verde Energy USA, Inc.",8.99,APS
2017,9,WGL Energy,5.7,APS
2017,9,WGL Energy,6.7,APS
2017,9,AEP Energy,7.71,DUQ
2017,9,AEP Energy,7.81,DUQ
2017,9,AEP Energy,7.95,DUQ
2017,9,AEP Energy,8.29,DUQ
2017,9,Ambit Energy,7.72,DUQ
2017,9,Ambit Energy,10.31,DUQ
2017,9,American Power & Gas of PA,6.39,DUQ
2017,9,American Power & Gas of PA,9.39,DUQ
2017,9,Cirro Energy,7.0,DUQ
2017,9,CleanChoice Energy,10.4,DUQ
2017,9,CleanChoice Energy,11.7,DUQ
2017,9,Clearview Energy,7.69,DUQ
2017,9,Clearview Energy,7.99,DUQ
2017,9,Clearview Energy,8.59,DUQ
2017,9,Community Energy,12.87,DUQ
2017,9,Constellation Energy,8.49,DUQ
2017,9,Constellation Energy,8.89,DUQ
2017,9,Direct Energy,8.69,DUQ
2017,9,Direct Energy,8.79,DUQ
2017,9,Direct Energy,8.89,DUQ
2017,9,Direct Energy,9.38,DUQ
2017,9,Direct Energy,9.39,DUQ
2017,9,Direct Energy,9.69,DUQ
2017,9,"Eligo Energy PA, LLC",6.61,DUQ
2017,9,"Eligo Energy PA, LLC",7.75,DUQ
2017,9,"Eligo Energy PA, LLC",7.97,DUQ
2017,9,"Eligo Energy PA, LLC",8.1,DUQ
2017,9,Energy Rewards,8.99,DUQ
2017,9,Energy Rewards,11.65,DUQ
2017,9,Green Mountain Energy Company,7.4,DUQ
2017,9,IGS Energy,9.09,DUQ
2017,9,IGS Energy,9.19,DUQ
2017,9,IGS Energy,9.39,DUQ
2017,9,Just Energy,11.49,DUQ
2017,9,NRG Home,7.9,DUQ
2017,9,North American Power,8.69,DUQ
2017,9,North American Power,8.89,DUQ
2017,9,North American Power,9.64,DUQ
2017,9,North American Power,9.84,DUQ
2017,9,Oasis Energy,6.89,DUQ
2017,9,Oasis Energy,6.99,DUQ
2017,9,Oasis Energy,7.49,DUQ
2017,9,Oasis Energy,7.59,DUQ
2017,9,Oasis Energy,7.69,DUQ
2017,9,Oasis Energy,8.29,DUQ
2017,9,Oasis Energy,8.49,DUQ
2017,9,Oasis Energy,9.09,DUQ
2017,9,Oasis Energy,9.29,DUQ
2017,9,Oasis Energy,9.89,DUQ
2017,9,"Palmco Power PA, LLC",7.2,DUQ
2017,9,Park Power,8.99,DUQ
2017,9,"Public Power, LLC",8.44,DUQ
2017,9,"Public Power, LLC",11.15,DUQ
2017,9,"Respond Power, LLC",10.0,DUQ
2017,9,SFE Energy,8.59,DUQ
2017,9,Sperian Energy Corp.,6.59,DUQ
2017,9,"Stream Energy Pennsylvania, LLC",7.78,DUQ
2017,9,"Stream Energy Pennsylvania, LLC",8.78,DUQ
2017,9,"Stream Energy Pennsylvania, LLC",9.18,DUQ
2017,9,"Stream Energy Pennsylvania, LLC",9.28,DUQ
2017,9,"Stream Energy Pennsylvania, LLC",10.58,DUQ
2017,9,Town Square Energy,6.49,DUQ
2017,9,Town Square Energy,8.79,DUQ
2017,9,Town Square Energy,9.97,DUQ
2017,9,TriEagle Energy,7.97,DUQ
2017,9,TriEagle Energy,8.02,DUQ
2017,9,TriEagle Energy,8.06,DUQ
2017,9,"Verde Energy USA, Inc.",8.49,DUQ
2017,9,Viridian Energy,7.63,DUQ
2017,9,Viridian Energy,8.96,DUQ
2017,9,Viridian Energy,9.35,DUQ
2017,9,Viridian Energy,11.65,DUQ
2017,9,WGL Energy,7.5,DUQ
2017,9,WGL Energy,8.2,DUQ
2017,9,WGL Energy,9.0,DUQ
2017,9,YEP Energy,7.62,DUQ
2017,9,YEP Energy,7.83,DUQ
2017,9,YEP Energy,8.06,DUQ
2017,9,YEP Energy,8.07,DUQ
2017,9,YEP Energy,8.08,DUQ
2017,9,YEP Energy,8.12,DUQ
2017,9,YEP Energy,8.13,DUQ
2017,9,YEP Energy,8.28,DUQ
2017,9,YEP Energy,8.29,DUQ
2017,9,YEP Energy,8.33,DUQ
2017,9,YEP Energy,8.34,DUQ
2017,9,AEP Energy,5.95,METED
2017,9,AEP Energy,6.02,METED
2017,9,AEP Energy,6.25,METED
2017,9,AEP Energy,6.55,METED
2017,9,AMERIgreen Energy,7.79,METED
2017,9,AMERIgreen Energy,8.09,METED
2017,9,Ambit Energy,6.85,METED
2017,9,Ambit Energy,10.43,METED
2017,9,American Power & Gas of PA,5.69,METED
2017,9,American Power & Gas of PA,8.69,METED
2017,9,American Power & Gas of PA,9.6,METED
2017,9,Cirro Energy,6.2,METED
2017,9,CleanChoice Energy,9.3,METED
2017,9,CleanChoice Energy,10.5,METED
2017,9,Clearview Energy,5.79,METED
2017,9,Clearview Energy,6.59,METED
2017,9,Clearview Energy,6.99,METED
2017,9,Clearview Energy,7.29,METED
2017,9,Constellation Energy,6.59,METED
2017,9,Constellation Energy,6.99,METED
2017,9,Constellation Energy,7.29,METED
2017,9,Constellation Energy,7.49,METED
2017,9,Direct Energy,6.99,METED
2017,9,Direct Energy,7.09,METED
2017,9,Direct Energy,7.19,METED
2017,9,Direct Energy,7.68,METED
2017,9,Direct Energy,7.69,METED
2017,9,Direct Energy,8.09,METED
2017,9,Energy Rewards,7.39,METED
2017,9,Energy Rewards,10.05,METED
2017,9,Green Mountain Energy Company,5.9,METED
2017,9,IGS Energy,7.09,METED
2017,9,IGS Energy,7.29,METED
2017,9,IGS Energy,7.49,METED
2017,9,NRG Home,5.9,METED
2017,9,North American Power,7.89,METED
2017,9,North American Power,8.09,METED
2017,9,North American Power,8.84,METED
2017,9,North American Power,9.04,METED
2017,9,"Palmco Power PA, LLC",5.5,METED
2017,9,Park Power,8.99,METED
2017,9,Park Power,9.99,METED
2017,9,"Public Power, LLC",7.48,METED
2017,9,"Public Power, LLC",9.55,METED
2017,9,"Respond Power, LLC",7.59,METED
2017,9,SFE Energy,8.59,METED
2017,9,Sperian Energy Corp.,6.21,METED
2017,9,Sperian Energy Corp.,9.9,METED
2017,9,"Stream Energy Pennsylvania, LLC",5.98,METED
2017,9,"Stream Energy Pennsylvania, LLC",7.98,METED
2017,9,"Stream Energy Pennsylvania, LLC",8.18,METED
2017,9,"Stream Energy Pennsylvania, LLC",8.28,METED
2017,9,"Stream Energy Pennsylvania, LLC",8.48,METED
2017,9,"Stream Energy Pennsylvania, LLC",9.18,METED
2017,9,"Stream Energy Pennsylvania, LLC",9.48,METED
2017,9,Think Energy,7.4,METED
2017,9,Think Energy,7.6,METED
2017,9,Think Energy,8.0,METED
2017,9,Town Square Energy,4.99,METED
2017,9,Town Square Energy,8.29,METED
2017,9,Town Square Energy,8.67,METED
2017,9,TriEagle Energy,7.09,METED
2017,9,TriEagle Energy,7.19,METED
2017,9,TriEagle Energy,7.29,METED
2017,9,"Verde Energy USA, Inc.",8.99,METED
2017,9,Viridian Energy,5.9,METED
2017,9,Viridian Energy,7.82,METED
2017,9,Viridian Energy,8.12,METED
2017,9,WGL Energy,5.9,METED
2017,9,WGL Energy,7.1,METED
2017,9,WGL Energy,7.6,METED
2017,9,WGL Energy,8.1,METED
2017,9,YEP Energy,6.04,METED
2017,9,YEP Energy,6.25,METED
2017,9,YEP Energy,6.35,METED
2017,9,YEP Energy,6.45,METED
2017,9,YEP Energy,6.47,METED
2017,9,YEP Energy,6.5,METED
2017,9,YEP Energy,6.51,METED
2017,9,YEP Energy,6.57,METED
2017,9,YEP Energy,6.66,METED
2017,9,YEP Energy,6.68,METED
2017,9,YEP Energy,6.72,METED
2017,9,AEP Energy,6.85,PECO
2017,9,AEP Energy,6.9,PECO
2017,9,AEP Energy,7.1,PECO
2017,9,AMERIgreen Energy,8.79,PECO
2017,9,AMERIgreen Energy,9.69,PECO
2017,9,AMERIgreen Energy,9.99,PECO
2017,9,Ambit Energy,7.06,PECO
2017,9,Ambit Energy,9.61,PECO
2017,9,American Power & Gas of PA,6.29,PECO
2017,9,American Power & Gas of PA,9.29,PECO
2017,9,American Power & Gas of PA,11.4,PECO
2017,9,Champion Energy Services,6.1,PECO
2017,9,Champion Energy Services,7.3,PECO
2017,9,Champion Energy Services,7.5,PECO
2017,9,Champion Energy Services,7.8,PECO
2017,9,Cirro Energy,6.2,PECO
2017,9,CleanChoice Energy,10.1,PECO
2017,9,CleanChoice Energy,10.8,PECO
2017,9,Clearview Energy,6.49,PECO
2017,9,Clearview Energy,6.79,PECO
2017,9,Clearview Energy,8.09,PECO
2017,9,Clearview Energy,8.19,PECO
2017,9,Clearview Energy,8.49,PECO
2017,9,Community Energy,8.46,PECO
2017,9,Community Energy,9.69,PECO
2017,9,Community Energy,10.79,PECO
2017,9,Community Energy,11.59,PECO
2017,9,Community Energy,11.99,PECO
2017,9,Community Energy,13.79,PECO
2017,9,Constellation Energy,7.69,PECO
2017,9,Constellation Energy,7.79,PECO
2017,9,Constellation Energy,7.99,PECO
2017,9,Constellation Energy,8.49,PECO
2017,9,Direct Energy,7.89,PECO
2017,9,Direct Energy,7.99,PECO
2017,9,Direct Energy,8.29,PECO
2017,9,Direct Energy,8.39,PECO
2017,9,Direct Energy,8.68,PECO
2017,9,Direct Energy,8.69,PECO
2017,9,Direct Energy,9.19,PECO
2017,9,Direct Energy,10.39,PECO
2017,9,"Eligo Energy PA, LLC",6.87,PECO
2017,9,"Eligo Energy PA, LLC",8.14,PECO
2017,9,"Eligo Energy PA, LLC",8.76,PECO
2017,9,"Eligo Energy PA, LLC",9.02,PECO
2017,9,"Eligo Energy PA, LLC",9.69,PECO
2017,9,"Eligo Energy PA, LLC",10.79,PECO
2017,9,"Eligo Energy PA, LLC",11.59,PECO
2017,9,"Eligo Energy PA, LLC",11.99,PECO
2017,9,Energy Rewards,7.49,PECO
2017,9,Energy Rewards,10.65,PECO
2017,9,Green Mountain Energy Company,6.9,PECO
2017,9,IGS Energy,8.19,PECO
2017,9,IGS Energy,8.39,PECO
2017,9,IGS Energy,8.59,PECO
2017,9,Just Energy Solutions,8.09,PECO
2017,9,NRG Home,6.3,PECO
2017,9,North American Power,8.39,PECO
2017,9,North American Power,8.49,PECO
2017,9,North American Power,9.34,PECO
2017,9,North American Power,9.44,PECO
2017,9,Oasis Energy,6.89,PECO
2017,9,Oasis Energy,6.99,PECO
2017,9,Oasis Energy,7.49,PECO
2017,9,Oasis Energy,7.59,PECO
2017,9,Oasis Energy,8.29,PECO
2017,9,Oasis Energy,8.79,PECO
2017,9,Oasis Energy,8.89,PECO
2017,9,Oasis Energy,9.39,PECO
2017,9,Oasis Energy,9.49,PECO
2017,9,Oasis Energy,10.09,PECO
2017,9,"Palmco Power PA, LLC",6.7,PECO
2017,9,Park Power,10.49,PECO
2017,9,Park Power,12.99,PECO
2017,9,"Public Power, LLC",7.54,PECO
2017,9,"Public Power, LLC",10.15,PECO
2017,9,"Respond Power, LLC",9.1,PECO
2017,9,SFE Energy,8.99,PECO
2017,9,"Spark Energy, L.P.",8.6,PECO
2017,9,"Spark Energy, L.P.",8.99,PECO
2017,9,"Spark Energy, L.P.",9.79,PECO
2017,9,Sperian Energy Corp.,7.29,PECO
2017,9,Sperian Energy Corp.,10.55,PECO
2017,9,"Stream Energy Pennsylvania, LLC",7.12,PECO
2017,9,"Stream Energy Pennsylvania, LLC",7.98,PECO
2017,9,"Stream Energy Pennsylvania, LLC",8.08,PECO
2017,9,"Stream Energy Pennsylvania, LLC",8.38,PECO
2017,9,"Stream Energy Pennsylvania, LLC",8.78,PECO
2017,9,"Stream Energy Pennsylvania, LLC",9.78,PECO
2017,9,"Stream Energy Pennsylvania, LLC",10.09,PECO
2017,9,Think Energy,8.0,PECO
2017,9,Think Energy,8.3,PECO
2017,9,Think Energy,8.9,PECO
2017,9,Town Square Energy,7.39,PECO
2017,9,Town Square Energy,8.39,PECO
2017,9,Town Square Energy,9.69,PECO
2017,9,TriEagle Energy,7.22,PECO
2017,9,TriEagle Energy,7.24,PECO
2017,9,TriEagle Energy,7.26,PECO
2017,9,"Verde Energy USA, Inc.",8.49,PECO
2017,9,Viridian Energy,6.96,PECO
2017,9,Viridian Energy,7.82,PECO
2017,9,Viridian Energy,8.59,PECO
2017,9,Viridian Energy,10.65,PECO
2017,9,WGL Energy,5.9,PECO
2017,9,WGL Energy,7.1,PECO
2017,9,WGL Energy,7.6,PECO
2017,9,WGL Energy,8.1,PECO
2017,9,YEP Energy,6.47,PECO
2017,9,YEP Energy,6.68,PECO
2017,9,YEP Energy,7.32,PECO
2017,9,YEP Energy,7.35,PECO
2017,9,YEP Energy,7.5,PECO
2017,9,YEP Energy,7.53,PECO
2017,9,YEP Energy,7.56,PECO
2017,9,YEP Energy,7.57,PECO
2017,9,YEP Energy,7.72,PECO
2017,9,YEP Energy,7.77,PECO
2017,9,AEP Energy,5.75,PENELEC
2017,9,AEP Energy,5.95,PENELEC
2017,9,AEP Energy,6.22,PENELEC
2017,9,Ambit Energy,5.95,PENELEC
2017,9,Ambit Energy,8.45,PENELEC
2017,9,American Power & Gas of PA,5.59,PENELEC
2017,9,American Power & Gas of PA,8.59,PENELEC
2017,9,American Power & Gas of PA,9.4,PENELEC
2017,9,Cirro Energy,6.0,PENELEC
2017,9,CleanChoice Energy,10.1,PENELEC
2017,9,CleanChoice Energy,10.5,PENELEC
2017,9,Clearview Electric,6.49,PENELEC
2017,9,Clearview Electric,7.09,PENELEC
2017,9,Clearview Electric,7.29,PENELEC
2017,9,Clearview Electric,7.89,PENELEC
2017,9,Constellation Energy,6.09,PENELEC
2017,9,Constellation Energy,6.49,PENELEC
2017,9,Constellation Energy,7.29,PENELEC
2017,9,Constellation Energy,7.49,PENELEC
2017,9,Direct Energy,6.69,PENELEC
2017,9,Direct Energy,6.79,PENELEC
2017,9,Direct Energy,7.29,PENELEC
2017,9,Direct Energy,7.39,PENELEC
2017,9,Direct Energy,7.79,PENELEC
2017,9,Energy Rewards,7.29,PENELEC
2017,9,Energy Rewards,11.45,PENELEC
2017,9,Green Mountain Energy Company,5.9,PENELEC
2017,9,IGS Energy,6.89,PENELEC
2017,9,IGS Energy,6.99,PENELEC
2017,9,IGS Energy,7.19,PENELEC
2017,9,NRG Home,5.9,PENELEC
2017,9,North American Power,7.99,PENELEC
2017,9,North American Power,8.39,PENELEC
2017,9,North American Power,8.94,PENELEC
2017,9,North American Power,9.34,PENELEC
2017,9,"Palmco Power PA, LLC",5.0,PENELEC
2017,9,"Public Power, LLC",7.41,PENELEC
2017,9,"Public Power, LLC",10.95,PENELEC
2017,9,"Respond Power, LLC",7.74,PENELEC
2017,9,SFE Energy,8.79,PENELEC
2017,9,Sperian Energy Corp.,6.59,PENELEC
2017,9,"Stream Energy Pennsylvania, LLC",5.37,PENELEC
2017,9,"Stream Energy Pennsylvania, LLC",7.78,PENELEC
2017,9,"Stream Energy Pennsylvania, LLC",7.88,PENELEC
2017,9,"Stream Energy Pennsylvania, LLC",7.98,PENELEC
2017,9,"Stream Energy Pennsylvania, LLC",8.38,PENELEC
2017,9,"Stream Energy Pennsylvania, LLC",9.38,PENELEC
2017,9,Think Energy,7.7,PENELEC
2017,9,Think Energy,7.8,PENELEC
2017,9,Think Energy,8.1,PENELEC
2017,9,Town Square Energy,5.37,PENELEC
2017,9,Town Square Energy,6.99,PENELEC
2017,9,Town Square Energy,8.27,PENELEC
2017,9,TriEagle Energy,6.29,PENELEC
2017,9,TriEagle Energy,6.39,PENELEC
2017,9,TriEagle Energy,6.49,PENELEC
2017,9,"Verde Energy USA, Inc.",6.99,PENELEC
2017,9,WGL Energy,5.8,PENELEC
2017,9,WGL Energy,6.9,PENELEC
2017,9,WGL Energy,7.4,PENELEC
2017,9,WGL Energy,7.9,PENELEC
2017,9,YEP Energy,6.37,PENELEC
2017,9,YEP Energy,6.38,PENELEC
2017,9,YEP Energy,6.59,PENELEC
2017,9,YEP Energy,6.65,PENELEC
2017,9,YEP Energy,6.71,PENELEC
2017,9,YEP Energy,6.72,PENELEC
2017,9,YEP Energy,6.75,PENELEC
2017,9,YEP Energy,6.87,PENELEC
2017,9,YEP Energy,6.93,PENELEC
2017,9,YEP Energy,6.96,PENELEC
2017,9,AEP Energy,7.43,PPL
2017,9,AEP Energy,7.47,PPL
2017,9,AEP Energy,7.6,PPL
2017,9,AEP Energy,8.12,PPL
2017,9,AMERIgreen Energy,8.59,PPL
2017,9,AMERIgreen Energy,8.99,PPL
2017,9,AMERIgreen Energy,9.39,PPL
2017,9,Ambit Energy,7.345,PPL
2017,9,Ambit Energy,9.91,PPL
2017,9,Ambit Energy,11.89,PPL
2017,9,American Power & Gas of PA,6.49,PPL
2017,9,American Power & Gas of PA,9.49,PPL
2017,9,American Power & Gas of PA,10.3,PPL
2017,9,Champion Energy Services,6.6,PPL
2017,9,Champion Energy Services,7.4,PPL
2017,9,Champion Energy Services,7.5,PPL
2017,9,Champion Energy Services,7.8,PPL
2017,9,Cirro Energy,6.4,PPL
2017,9,CleanChoice Energy,9.8,PPL
2017,9,CleanChoice Energy,11.6,PPL
2017,9,Clearview Electric,6.39,PPL
2017,9,Clearview Electric,6.59,PPL
2017,9,Clearview Electric,7.19,PPL
2017,9,Clearview Electric,7.69,PPL
2017,9,Clearview Electric,8.99,PPL
2017,9,Community Energy,8.43,PPL
2017,9,Community Energy,13.29,PPL
2017,9,Constellation Energy,8.39,PPL
2017,9,Constellation Energy,8.79,PPL
2017,9,Constellation Energy,8.99,PPL
2017,9,Constellation Energy,9.19,PPL
2017,9,Direct Energy,7.49,PPL
2017,9,Direct Energy,7.59,PPL
2017,9,Direct Energy,8.08,PPL
2017,9,Direct Energy,8.09,PPL
2017,9,Direct Energy,8.49,PPL
2017,9,Direct Energy,9.69,PPL
2017,9,"Eligo Energy PA, LLC",6.76,PPL
2017,9,"Eligo Energy PA, LLC",8.09,PPL
2017,9,"Eligo Energy PA, LLC",8.5,PPL
2017,9,"Eligo Energy PA, LLC",8.82,PPL
2017,9,"Eligo Energy PA, LLC",10.69,PPL
2017,9,"Eligo Energy PA, LLC",11.69,PPL
2017,9,Energy Cooperative of America,7.2,PPL
2017,9,Energy Rewards,9.59,PPL
2017,9,Energy Rewards,12.55,PPL
2017,9,Green Mountain Energy Company,6.5,PPL
2017,9,IGS Energy,7.39,PPL
2017,9,IGS Energy,7.69,PPL
2017,9,IGS Energy,7.89,PPL
2017,9,Just Energy,8.09,PPL
2017,9,NRG Home,7.1,PPL
2017,9,North American Power,8.34,PPL
2017,9,North American Power,8.99,PPL
2017,9,North American Power,9.39,PPL
2017,9,North American Power,9.94,PPL
2017,9,Oasis Energy,6.89,PPL
2017,9,Oasis Energy,6.99,PPL
2017,9,Oasis Energy,7.49,PPL
2017,9,Oasis Energy,7.59,PPL
2017,9,Oasis Energy,7.79,PPL
2017,9,Oasis Energy,8.39,PPL
2017,9,Oasis Energy,8.99,PPL
2017,9,Oasis Energy,9.59,PPL
2017,9,"Palmco Power PA, LLC",7.9,PPL
2017,9,Park Power,10.49,PPL
2017,9,Park Power,15.99,PPL
2017,9,"Public Power, LLC",9.15,PPL
2017,9,"Public Power, LLC",12.05,PPL
2017,9,"Respond Power, LLC",9.07,PPL
2017,9,SFE Energy,8.59,PPL
2017,9,"Spark Energy, L.P.",8.07,PPL
2017,9,"Spark Energy, L.P.",8.99,PPL
2017,9,"Spark Energy, L.P.",9.39,PPL
2017,9,Sperian Energy Corp.,6.74,PPL
2017,9,Sperian Energy Corp.,11.2,PPL
2017,9,"Stream Energy Pennsylvania, LLC",8.39,PPL
2017,9,"Stream Energy Pennsylvania, LLC",8.49,PPL
2017,9,"Stream Energy Pennsylvania, LLC",8.59,PPL
2017,9,"Stream Energy Pennsylvania, LLC",8.78,PPL
2017,9,"Stream Energy Pennsylvania, LLC",9.78,PPL
2017,9,"Stream Energy Pennsylvania, LLC",10.28,PPL
2017,9,Think Energy,8.9,PPL
2017,9,Think Energy,9.3,PPL
2017,9,Think Energy,9.8,PPL
2017,9,Town Square Energy,5.85,PPL
2017,9,Town Square Energy,8.39,PPL
2017,9,Town Square Energy,10.07,PPL
2017,9,TriEagle Energy,6.89,PPL
2017,9,TriEagle Energy,6.91,PPL
2017,9,TriEagle Energy,6.93,PPL
2017,9,"Verde Energy USA, Inc.",8.99,PPL
2017,9,Viridian Energy,8.32,PPL
2017,9,Viridian Energy,9.51,PPL
2017,9,Viridian Energy,10.41,PPL
2017,9,Viridian Energy,12.55,PPL
2017,9,WGL Energy,6.9,PPL
2017,9,WGL Energy,8.0,PPL
2017,9,WGL Energy,8.5,PPL
2017,9,WGL Energy,9.0,PPL
2017,9,YEP Energy,7.17,PPL
2017,9,YEP Energy,7.39,PPL
2017,9,YEP Energy,7.81,PPL
2017,9,YEP Energy,7.86,PPL
2017,9,YEP Energy,7.87,PPL
2017,9,YEP Energy,7.9,PPL
2017,9,YEP Energy,7.91,PPL
2017,9,YEP Energy,7.92,PPL
2017,9,YEP Energy,8.02,PPL
2017,9,YEP Energy,8.08,PPL
2017,9,YEP Energy,8.12,PPL
2017,9,YEP Energy,8.13,PPL
2017,10,AEP Energy,6.13,APS
2017,10,AEP Energy,6.56,APS
2017,10,AEP Energy,6.68,APS
2017,10,Ambit Energy,5.8,APS
2017,10,Ambit Energy,5.9,APS
2017,10,Ambit Energy,9.8,APS
2017,10,Ambit Energy,11.07,APS
2017,10,American Power & Gas of PA,4.69,APS
2017,10,American Power & Gas of PA,6.99,APS
2017,10,American Power & Gas of PA,7.69,APS
2017,10,American Power & Gas of PA,9.2,APS
2017,10,American Power & Gas of PA,9.99,APS
2017,10,American Power & Gas of PA,10.1,APS
2017,10,Cirro Energy,5.8,APS
2017,10,Cirro Energy,7.0,APS
2017,10,CleanChoice Energy,8.4,APS
2017,10,CleanChoice Energy,10.0,APS
2017,10,CleanChoice Energy,10.3,APS
2017,10,CleanChoice Energy,11.5,APS
2017,10,Clearview Energy,6.29,APS
2017,10,Clearview Energy,6.69,APS
2017,10,Clearview Energy,8.09,APS
2017,10,Community Energy,11.99,APS
2017,10,Constellation Energy,5.99,APS
2017,10,Constellation Energy,6.59,APS
2017,10,Constellation Energy,6.89,APS
2017,10,Constellation Energy,6.99,APS
2017,10,Constellation Energy,7.19,APS
2017,10,Constellation Energy,7.69,APS
2017,10,Constellation Energy,7.79,APS
2017,10,Direct Energy,7.29,APS
2017,10,Direct Energy,7.39,APS
2017,10,Direct Energy,7.49,APS
2017,10,Direct Energy,7.59,APS
2017,10,Direct Energy,7.69,APS
2017,10,Direct Energy,7.78,APS
2017,10,Direct Energy,7.79,APS
2017,10,Direct Energy,7.99,APS
2017,10,Direct Energy,8.09,APS
2017,10,Direct Energy,8.39,APS
2017,10,Energy Rewards,8.49,APS
2017,10,Energy Rewards,8.99,APS
2017,10,Energy Rewards,11.35,APS
2017,10,Energy Rewards,11.65,APS
2017,10,Green Mountain Energy Company,5.9,APS
2017,10,Green Mountain Energy Company,7.7,APS
2017,10,IGS Energy,6.89,APS
2017,10,IGS Energy,7.19,APS
2017,10,IGS Energy,7.39,APS
2017,10,IGS Energy,7.59,APS
2017,10,Just Energy,7.99,APS
2017,10,Just Energy,8.19,APS
2017,10,Just Energy,8.39,APS
2017,10,Just Energy,8.59,APS
2017,10,NRG Home,6.2,APS
2017,10,North American Power,7.1,APS
2017,10,North American Power,7.69,APS
2017,10,North American Power,8.19,APS
2017,10,North American Power,8.64,APS
2017,10,North American Power,8.99,APS
2017,10,North American Power,9.09,APS
2017,10,North American Power,9.14,APS
2017,10,North American Power,9.94,APS
2017,10,North American Power,10.34,APS
2017,10,Oasis Energy,5.9,APS
2017,10,Oasis Energy,6.79,APS
2017,10,Oasis Energy,6.89,APS
2017,10,Oasis Energy,7.39,APS
2017,10,Oasis Energy,7.49,APS
2017,10,Oasis Energy,7.69,APS
2017,10,Oasis Energy,8.29,APS
2017,10,Oasis Energy,8.89,APS
2017,10,Oasis Energy,9.49,APS
2017,10,"Public Power, LLC",7.89,APS
2017,10,"Public Power, LLC",8.53,APS
2017,10,"Public Power, LLC",10.85,APS
2017,10,"Public Power, LLC",11.15,APS
2017,10,"Respond Power, LLC",8.64,APS
2017,10,"Respond Power, LLC",8.74,APS
2017,10,SFE Energy,5.94,APS
2017,10,SFE Energy,5.99,APS
2017,10,SFE Energy,8.38,APS
2017,10,SFE Energy,8.59,APS
2017,10,SFE Energy,8.98,APS
2017,10,SFE Energy,8.99,APS
2017,10,SFE Energy,9.98,APS
2017,10,"Stream Energy Pennsylvania, LLC",5.67,APS
2017,10,"Stream Energy Pennsylvania, LLC",7.97,APS
2017,10,Talen Energy,5.08,APS
2017,10,Talen Energy,6.25,APS
2017,10,Talen Energy,6.36,APS
2017,10,Talen Energy,6.62,APS
2017,10,Talen Energy,7.49,APS
2017,10,Talen Energy,8.57,APS
2017,10,Town Square Energy,6.29,APS
2017,10,Town Square Energy,8.09,APS
2017,10,Town Square Energy,8.87,APS
2017,10,TriEagle Energy,6.69,APS
2017,10,TriEagle Energy,6.79,APS
2017,10,TriEagle Energy,6.89,APS
2017,10,"Verde Energy USA, Inc.",8.49,APS
2017,10,"Verde Energy USA, Inc.",8.99,APS
2017,10,WGL Energy,5.7,APS
2017,10,WGL Energy,6.7,APS
2017,10,AEP Energy,7.71,DUQ
2017,10,AEP Energy,7.72,DUQ
2017,10,AEP Energy,7.9,DUQ
2017,10,AEP Energy,8.18,DUQ
2017,10,AEP Energy,8.25,DUQ
2017,10,AEP Energy,10.31,DUQ
2017,10,American Power & Gas of PA,6.39,DUQ
2017,10,American Power & Gas of PA,9.39,DUQ
2017,10,Cirro Energy,7.0,DUQ
2017,10,CleanChoice Energy,10.4,DUQ
2017,10,CleanChoice Energy,11.7,DUQ
2017,10,Clearview Energy,7.49,DUQ
2017,10,Clearview Energy,7.59,DUQ
2017,10,Community Energy,12.87,DUQ
2017,10,Constellation Energy,6.61,DUQ
2017,10,Constellation Energy,7.75,DUQ
2017,10,Constellation Energy,7.97,DUQ
2017,10,Constellation Energy,8.1,DUQ
2017,10,Constellation Energy,8.49,DUQ
2017,10,Constellation Energy,8.89,DUQ
2017,10,Constellation Energy,8.99,DUQ
2017,10,Constellation Energy,9.09,DUQ
2017,10,Constellation Energy,9.19,DUQ
2017,10,Constellation Energy,9.48,DUQ
2017,10,Constellation Energy,9.49,DUQ
2017,10,Constellation Energy,9.79,DUQ
2017,10,Energy Rewards,9.74,DUQ
2017,10,Energy Rewards,11.65,DUQ
2017,10,Green Mountain Energy Company,7.4,DUQ
2017,10,IGS Energy,9.09,DUQ
2017,10,IGS Energy,9.19,DUQ
2017,10,IGS Energy,9.39,DUQ
2017,10,Just Energy,11.89,DUQ
2017,10,Just Energy,11.99,DUQ
2017,10,Just Energy,12.39,DUQ
2017,10,Just Energy,12.49,DUQ
2017,10,Just Energy,12.59,DUQ
2017,10,NRG Home,7.9,DUQ
2017,10,North American Power,8.69,DUQ
2017,10,North American Power,8.89,DUQ
2017,10,North American Power,9.64,DUQ
2017,10,North American Power,9.84,DUQ
2017,10,Oasis Energy,6.89,DUQ
